entityId,time_utc,availableBikeNumber
24385,2025-06-10 05:00:00+00:00,10.516666666666667
24385,2025-06-10 06:00:00+00:00,3.55
24385,2025-06-10 07:00:00+00:00,0.55
24385,2025-06-10 08:00:00+00:00,0.9166666666666666
24385,2025-06-10 09:00:00+00:00,1.0333333333333332
24385,2025-06-10 10:00:00+00:00,1.0833333333333333
24386,2025-06-09 11:00:00+00:00,4.216666666666667
24386,2025-06-09 12:00:00+00:00,3.0
24386,2025-06-09 13:00:00+00:00,4.433333333333334
24386,2025-06-09 14:00:00+00:00,2.1
24386,2025-06-09 15:00:00+00:00,2.0
24386,2025-06-09 16:00:00+00:00,2.0
24386,2025-06-09 17:00:00+00:00,2.0
24386,2025-06-09 18:00:00+00:00,2.0
24386,2025-06-09 19:00:00+00:00,3.2666666666666666
24386,2025-06-09 20:00:00+00:00,4.0
24386,2025-06-09 21:00:00+00:00,4.0
24386,2025-06-09 22:00:00+00:00,4.0
24386,2025-06-09 23:00:00+00:00,4.0
24386,2025-06-10 00:00:00+00:00,4.0
24386,2025-06-10 01:00:00+00:00,4.0
24386,2025-06-10 02:00:00+00:00,4.0
24386,2025-06-10 03:00:00+00:00,4.0
24386,2025-06-10 04:00:00+00:00,4.0
24386,2025-06-10 05:00:00+00:00,4.0
24386,2025-06-10 06:00:00+00:00,4.0
24386,2025-06-10 07:00:00+00:00,4.0
24386,2025-06-10 08:00:00+00:00,4.0
24386,2025-06-10 09:00:00+00:00,4.0
24386,2025-06-10 10:00:00+00:00,4.0
24387,2025-06-09 11:00:00+00:00,1.0
24387,2025-06-09 12:00:00+00:00,1.6666666666666667
24387,2025-06-09 13:00:00+00:00,2.0166666666666666
24387,2025-06-09 14:00:00+00:00,1.2166666666666668
24387,2025-06-09 15:00:00+00:00,0.0
24387,2025-06-09 16:00:00+00:00,0.0
24387,2025-06-09 17:00:00+00:00,0.38333333333333336
24387,2025-06-09 18:00:00+00:00,0.0
24387,2025-06-09 19:00:00+00:00,0.0
24387,2025-06-09 20:00:00+00:00,0.0
24387,2025-06-09 21:00:00+00:00,0.0
24387,2025-06-09 22:00:00+00:00,0.0
24387,2025-06-09 23:00:00+00:00,0.0
24387,2025-06-10 00:00:00+00:00,0.0
24387,2025-06-10 01:00:00+00:00,0.0
24387,2025-06-10 02:00:00+00:00,0.0
24387,2025-06-10 03:00:00+00:00,0.0
24387,2025-06-10 04:00:00+00:00,0.0
24387,2025-06-10 05:00:00+00:00,0.0
24387,2025-06-10 06:00:00+00:00,0.0
24387,2025-06-10 07:00:00+00:00,0.0
24387,2025-06-10 08:00:00+00:00,0.0
24387,2025-06-10 09:00:00+00:00,0.0
24387,2025-06-10 10:00:00+00:00,0.0
24388,2025-06-09 11:00:00+00:00,5.816666666666666
24388,2025-06-09 12:00:00+00:00,5.9
24388,2025-06-09 13:00:00+00:00,5.0
24388,2025-06-09 14:00:00+00:00,5.0
24388,2025-06-09 15:00:00+00:00,5.0
24388,2025-06-09 16:00:00+00:00,5.0
24388,2025-06-09 17:00:00+00:00,5.0
24388,2025-06-09 18:00:00+00:00,5.0
24388,2025-06-09 19:00:00+00:00,5.0
24388,2025-06-09 20:00:00+00:00,4.383333333333333
24388,2025-06-09 21:00:00+00:00,4.0
24388,2025-06-09 22:00:00+00:00,4.0
24388,2025-06-09 23:00:00+00:00,4.0
24388,2025-06-10 00:00:00+00:00,4.0
24388,2025-06-10 01:00:00+00:00,4.0
24388,2025-06-10 02:00:00+00:00,4.0
24388,2025-06-10 03:00:00+00:00,4.0
24388,2025-06-10 04:00:00+00:00,4.0
24388,2025-06-10 05:00:00+00:00,4.0
24388,2025-06-10 06:00:00+00:00,4.0
24388,2025-06-10 07:00:00+00:00,4.0
24388,2025-06-10 08:00:00+00:00,4.0
24388,2025-06-10 09:00:00+00:00,4.0
24388,2025-06-10 10:00:00+00:00,4.0
24389,2025-06-09 11:00:00+00:00,0.7166666666666667
24389,2025-06-09 12:00:00+00:00,2.283333333333333
24389,2025-06-09 13:00:00+00:00,1.3833333333333333
24389,2025-06-09 14:00:00+00:00,0.5
24389,2025-06-09 15:00:00+00:00,1.8666666666666667
24389,2025-06-09 16:00:00+00:00,3.2
24389,2025-06-09 17:00:00+00:00,3.316666666666667
24389,2025-06-09 18:00:00+00:00,2.7666666666666666
24389,2025-06-09 19:00:00+00:00,4.133333333333333
24389,2025-06-09 20:00:00+00:00,5.066666666666666
24389,2025-06-09 21:00:00+00:00,5.383333333333333
24389,2025-06-09 22:00:00+00:00,6.0
24389,2025-06-09 23:00:00+00:00,5.233333333333333
24389,2025-06-10 00:00:00+00:00,5.0
24389,2025-06-10 01:00:00+00:00,5.0
24389,2025-06-10 02:00:00+00:00,5.0
24389,2025-06-10 03:00:00+00:00,4.75
24389,2025-06-10 04:00:00+00:00,3.5833333333333335
24389,2025-06-10 05:00:00+00:00,0.8
24389,2025-06-10 06:00:00+00:00,0.2833333333333333
24389,2025-06-10 07:00:00+00:00,0.0
24389,2025-06-10 08:00:00+00:00,0.0
24389,2025-06-10 09:00:00+00:00,0.0
24389,2025-06-10 10:00:00+00:00,0.0
24390,2025-06-09 11:00:00+00:00,5.616666666666667
24390,2025-06-09 12:00:00+00:00,4.1
24390,2025-06-09 13:00:00+00:00,4.0
24390,2025-06-09 14:00:00+00:00,4.0
24390,2025-06-09 15:00:00+00:00,2.433333333333333
24390,2025-06-09 16:00:00+00:00,3.75
24390,2025-06-09 17:00:00+00:00,6.5
24390,2025-06-09 18:00:00+00:00,7.0
24390,2025-06-09 19:00:00+00:00,7.0
24390,2025-06-09 20:00:00+00:00,7.0
24390,2025-06-09 21:00:00+00:00,7.0
24390,2025-06-09 22:00:00+00:00,6.1
24390,2025-06-09 23:00:00+00:00,6.0
24390,2025-06-10 00:00:00+00:00,6.0
24390,2025-06-10 01:00:00+00:00,6.0
24390,2025-06-10 02:00:00+00:00,6.0
24390,2025-06-10 03:00:00+00:00,6.0
24390,2025-06-10 04:00:00+00:00,6.0
